architecture,train_nx,train_ny,eval_nx,eval_ny,metric,paired_sample_seed_averaged_mean,bootstrap_ci95_low,bootstrap_ci95_high,conditioning_sample_count,bootstrap_replicates,bootstrap_seed,method,record_type,architecture_first,architecture_second,difference_definition,paired_mean_difference,n_test_samples,energy_valid_sample_fraction_seed_mean,fraction_samples_with_any_nonpositive_j_seed_mean,strain_energy_density_rel_finite_seed_count
resnet,128,32,64,16,uy_rel_l2,0.136516487291,0.134684129872,0.138699193517,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,128,32,64,16,vector_h1_seminorm_rel,0.733136776826,0.727654240562,0.739837753257,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,128,32,64,16,deformation_gradient_rel,0.1861805218,0.183862525757,0.188855249442,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,128,32,64,16,strain_energy_density_rel,72.1692196234,70.9107862113,73.9621229826,70.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,128,32,64,16,sampled_total_potential_rel,64.2898847308,63.2670327814,65.6767928095,70.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,128,32,64,16,min_det_f,0.327988533216,0.313734218116,0.341278894732,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,128,32,64,16,nonpositive_j_fraction,2.35155790711e-05,4.70311581423e-06,4.2328042328e-05,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,128,32,128,32,joint_rel_l2,0.00822308959708,0.00762261737472,0.00897545175307,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,128,32,128,32,ux_rel_l2,0.0112542719787,0.0103568555546,0.0123978367715,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,128,32,128,32,uy_rel_l2,0.00807012333941,0.0074825237176,0.00884550809631,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,128,32,128,32,vector_h1_seminorm_rel,0.190833401931,0.181792671569,0.201984455171,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,128,32,128,32,deformation_gradient_rel,0.0484641657086,0.0460408535031,0.0512886085101,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,128,32,128,32,strain_energy_density_rel,9.12057112683,7.85004462063,10.7876039387,64.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,128,32,128,32,sampled_total_potential_rel,3.46825726781,3.22292590043,3.82690412051,64.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,128,32,128,32,min_det_f,0.439132212817,0.359120166836,0.506821901788,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,128,32,128,32,nonpositive_j_fraction,4.06400812802e-05,1.35466937601e-05,7.5635706827e-05,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,128,32,200,50,joint_rel_l2,0.210018964434,0.209629719932,0.210472671717,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,128,32,200,50,ux_rel_l2,0.246891634638,0.244528969797,0.249677780161,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,128,32,200,50,uy_rel_l2,0.208410901349,0.208037710595,0.208827681636,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,128,32,200,50,vector_h1_seminorm_rel,1.05199346314,1.04132266952,1.06443520315,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,128,32,200,50,deformation_gradient_rel,0.266892754012,0.264301513178,0.270087052346,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,128,32,200,50,strain_energy_density_rel,,,,0.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,128,32,200,50,sampled_total_potential_rel,,,,0.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,128,32,200,50,min_det_f,-0.363035512616,-0.597448084698,-0.166099950125,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
resnet,128,32,200,50,nonpositive_j_fraction,0.00115361387436,0.000846397520482,0.00148816645586,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
unet,64,16,64,16,joint_rel_l2,0.00664560754041,0.00629634074108,0.00701822171017,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
unet,64,16,64,16,ux_rel_l2,0.00973271204329,0.00921682441556,0.0102989020784,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
unet,64,16,64,16,uy_rel_l2,0.00648805150102,0.00615129185676,0.00686205576096,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
unet,64,16,64,16,vector_h1_seminorm_rel,0.131281530807,0.126585383489,0.136581435843,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
unet,64,16,64,16,deformation_gradient_rel,0.0333068740167,0.0320969003096,0.0346224933852,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
unet,64,16,64,16,strain_energy_density_rel,1.94268032133,1.7754155586,2.14359313751,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
unet,64,16,64,16,sampled_total_potential_rel,1.97389088019,1.8199937184,2.15619433833,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
unet,64,16,64,16,min_det_f,0.865627848395,0.860939114315,0.870013169127,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
unet,64,16,64,16,nonpositive_j_fraction,0.0,0.0,0.0,75.0,10000.0,20260801.0,resample paired sample identities after averaging the three seeds,within_architecture_bootstrap,,,,,,,,
