architecture,training_resolution,evaluation_resolution,seed,protocol,k_norm,target_normalized_residual_energy_mean,target_normalized_residual_energy_std,target_normalized_residual_energy_se,n_test_samples,record_type,band,k_norm_left,k_norm_right,target_normalized_residual_energy,curve_total_target_normalized_residual_energy,fraction_of_residual_profile_total,n_bins_total,denominator
ResNet,32,256,1,fixed-val128,0.4375,0.000231761526036,0.00117522335538,3.71638256244e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.451388888889,0.000360958883902,0.00184710217139,5.84104993262e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.465277777778,0.000330846718088,0.00171558701212,5.4251624825e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.479166666667,0.000300357654516,0.00158543931834,5.01359933794e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.493055555556,0.000161039056625,0.000851638360755,2.69311696276e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.506944444444,0.000269898248258,0.00145517771148,4.60167596858e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.520833333333,0.000248356173834,0.00134566525891,4.25536718631e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.534722222222,0.000228247958236,0.00124167404375,3.92651808976e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.548611111111,0.000210684438665,0.00114426966441,3.61849839696e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.5625,0.000118001554536,0.000641119122589,2.02739667887e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.576388888889,0.000196057607953,0.00107084957061,3.38632367454e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.590277777778,0.000186244971764,0.00101404073967,3.20667837757e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.604166666667,0.000173893447778,0.000933623332048,2.95237620595e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.618055555556,9.32067768013e-05,0.00049086027379,1.55223647807e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.631944444444,0.000160617556511,0.000834722466959,2.63962420971e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.645833333333,0.000151678967658,0.000768750273853,2.43100181725e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.659722222222,0.000145349165945,0.000722348164196,2.2842654625e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.673611111111,0.000141819167494,0.000695069841689,2.19800383263e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.6875,8.02397061886e-05,0.000397120965744,1.25580675836e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.701388888889,0.00014587371395,0.000722005232526,2.28318101734e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.715277777778,0.000151671598974,0.000761496394009,2.40806303507e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.729166666667,0.000158590952223,0.000809582360162,2.56012421161e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.743055555556,8.93551415237e-05,0.000462829894022,1.46359663432e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.756944444444,0.000176025001588,0.000927663471732,2.93352947281e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.770833333333,0.000188326084661,0.00101305114298,3.20354899806e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.784722222222,0.000202488561795,0.00111005545656,3.51030357183e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.798611111111,0.000215230161943,0.00120185967675,3.80061400646e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.8125,0.000121445626097,0.000685946883297,2.16915450511e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.826388888889,0.00024029210524,0.00138079430674,4.36645498949e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.840277777778,0.000257836601408,0.00150538748847,4.7604532247e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.854166666667,0.000276683637015,0.00163717835964,5.1772125524e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.868055555556,0.000151076275934,0.000897967886971,2.83962378852e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.881944444444,0.000304097513057,0.00182579585586,5.77367344702e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.895833333333,0.000316092057942,0.00190990754059,6.03965794859e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.909722222222,0.000324911480063,0.00197320592705,6.23982502202e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.923611111111,0.000332814534005,0.00203131190271,6.42357225077e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.9375,0.000175029735482,0.00106923775905,3.38122667884e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.951388888889,0.000344609033434,0.00212020530146,6.70467785978e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.965277777778,0.000349399434234,0.00215831358071,6.82518681993e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.979166666667,0.000351478466739,0.00217778391672,6.8867574285e-05,1000,radial_profile_bin,,,,,,,,
ResNet,32,256,1,fixed-val128,0.993055555556,0.000254406313798,0.00158148352353,5.00109001637e-05,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.00694444444444,0.628071242506,0.27138346631,0.00858189872851,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.0208333333333,0.114591801074,0.0642395623878,0.00203143333038,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.0347222222222,0.0566146872026,0.0324021245547,0.00102464514621,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.0486111111111,0.0190249438444,0.0120841568258,0.000382134591723,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.0625,0.00373336687566,0.00295287588061,9.33781343049e-05,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.0763888888889,0.00221637571466,0.00188639729353,5.96531201954e-05,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.0902777777778,0.00111228743878,0.00111351081398,3.52123037141e-05,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.104166666667,0.000820104508288,0.000740730611466,2.34239586484e-05,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.118055555556,0.000364442174032,0.000306251746379,9.68453055962e-06,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.131944444444,0.00047814865569,0.000382924447453,1.21091342571e-05,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.145833333333,0.000354879499769,0.000373362362022,1.18067545657e-05,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.159722222222,0.000258300202849,0.000365421339798,1.15556373939e-05,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.173611111111,0.000161423978183,0.000229322597733,7.25181727783e-06,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.1875,6.73437976495e-05,8.28210991436e-05,2.61903311612e-06,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.201388888889,9.09270217531e-05,9.79899329895e-05,3.09871376014e-06,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.215277777778,8.02508856334e-05,7.50204907367e-05,2.37235621911e-06,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.229166666667,7.43758894101e-05,8.08351473468e-05,2.55623180611e-06,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.243055555556,3.93743043111e-05,5.5108641862e-05,1.74268827042e-06,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.256944444444,5.69423160657e-05,9.76747076491e-05,3.08874545962e-06,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.270833333333,4.17305035367e-05,7.02416666483e-05,2.22123653255e-06,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.284722222222,3.15745763145e-05,3.93523714052e-05,1.24443124969e-06,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.298611111111,2.7586794469e-05,2.82378498953e-05,8.9295921895e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.3125,1.52532397924e-05,1.80032982315e-05,5.69314278067e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.326388888889,2.37776134003e-05,2.52746090366e-05,7.99253315261e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.340277777778,2.19452148654e-05,2.45142227478e-05,7.75207789516e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.354166666667,2.01831721261e-05,2.26348347962e-05,7.15776324177e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.368055555556,1.06462075519e-05,1.33024973286e-05,4.20661901266e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.381944444444,1.78730920789e-05,1.95891577878e-05,6.19463560538e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.395833333333,1.61811999168e-05,1.72828768699e-05,5.46532554291e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.409722222222,1.49791123312e-05,1.60675733514e-05,5.08101282621e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.423611111111,1.39926305271e-05,1.46005639226e-05,4.61710371183e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.4375,7.59650880221e-06,9.55796841866e-06,3.02249500069e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.451388888889,1.31509560985e-05,1.45804409062e-05,4.61074025531e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.465277777778,1.27051396986e-05,1.49940203994e-05,4.74152557452e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.479166666667,1.21646893157e-05,1.48104059247e-05,4.68346157937e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.493055555556,6.40581156999e-06,8.6658678451e-06,2.74038802925e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.506944444444,1.18446333789e-05,1.56377602571e-05,4.94509399162e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.520833333333,1.19584993118e-05,1.64110127797e-05,5.18961790939e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.534722222222,1.20011451066e-05,1.70998862765e-05,5.40745883635e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.548611111111,1.20802497472e-05,1.76738851132e-05,5.58897320619e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.5625,6.54180560636e-06,1.017545668e-05,3.21776193411e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.576388888889,1.259444763e-05,1.96095149324e-05,6.20107309975e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.590277777778,1.28780184607e-05,2.08120866854e-05,6.58135967866e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.604166666667,1.3044747764e-05,2.15248297472e-05,6.80674882484e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.618055555556,6.81895054325e-06,1.14033710395e-05,3.60606254887e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.631944444444,1.31958733724e-05,2.20702151365e-05,6.97921482811e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.645833333333,1.32322437608e-05,2.21998089587e-05,7.02019599302e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.659722222222,1.32585068532e-05,2.2406393102e-05,7.08552363514e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.673611111111,1.32658876483e-05,2.26212794435e-05,7.15347666285e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.6875,6.86889003806e-06,1.18377465037e-05,3.74342413155e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.701388888889,1.32424037766e-05,2.28526375113e-05,7.22663850781e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.715277777778,1.31159110779e-05,2.26534938353e-05,7.163663748e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.729166666667,1.28622414503e-05,2.20907887244e-05,6.98572076788e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.743055555556,6.47671545059e-06,1.11040374567e-05,3.51140495869e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.756944444444,1.23486934802e-05,2.09930885934e-05,6.6385975077e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.770833333333,1.19292101742e-05,2.01401851771e-05,6.3688857657e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.784722222222,1.16162814318e-05,1.95398310405e-05,6.17903711829e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.798611111111,1.13673887657e-05,1.90241212763e-05,6.01595537164e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.8125,5.80363466409e-06,9.68469202544e-06,3.06256852376e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.826388888889,1.10026799858e-05,1.78885779223e-05,5.6568650336e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.840277777778,1.04863082703e-05,1.64236800272e-05,5.19362364479e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.854166666667,9.89505373816e-06,1.49697844547e-05,4.73386149586e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.868055555556,4.90468422437e-06,7.39259245904e-06,2.3377429984e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.881944444444,9.33320767747e-06,1.38560288257e-05,4.38166104142e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.895833333333,9.11325793034e-06,1.35182882574e-05,4.27485809602e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.909722222222,8.83425302229e-06,1.310464476e-05,4.14405253691e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.923611111111,8.51603100826e-06,1.26131088229e-05,3.98861522558e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.9375,4.26617980468e-06,6.43209502706e-06,2.03400704122e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.951388888889,8.12630438527e-06,1.21254332669e-05,3.83439867397e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.965277777778,7.94442648844e-06,1.19280816214e-05,3.77199060399e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.979166666667,7.81810352298e-06,1.18423825555e-05,3.74489017985e-07,1000,radial_profile_bin,,,,,,,,
ResNet,64,256,1,fixed-val128,0.993055555556,5.60693689528e-06,8.52746015858e-06,2.69661967574e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.00694444444444,0.10453449918,0.0555176329384,0.00175562170386,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.0208333333333,0.187621128782,0.0755898640036,0.00239036138274,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.0347222222222,0.0252558155286,0.0142398912017,0.000450304898304,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.0486111111111,0.00656624455544,0.00347752735403,0.000109969070643,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.0625,0.00186504899256,0.00101196218074,3.20010539708e-05,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.0763888888889,0.00152017640147,0.00100115074155,3.16591662447e-05,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.0902777777778,0.001080851818,0.000804158668223,2.54297299175e-05,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.104166666667,0.000569689965146,0.00054973699512,1.73842101864e-05,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.118055555556,0.000280430692612,0.000281050979179,8.88761232827e-06,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.131944444444,0.00035545535564,0.000321210856531,1.01575791581e-05,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.145833333333,0.000206797299897,0.00021545284623,6.81321722454e-06,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.159722222222,0.000151871243683,0.000145666049999,4.60636495758e-06,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.173611111111,0.000128920657946,0.000123024839143,3.89038700467e-06,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.1875,5.54243188917e-05,6.77380110238e-05,2.14206399005e-06,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.201388888889,6.26869793089e-05,6.82193978378e-05,2.15728677772e-06,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.215277777778,6.00757292515e-05,6.2696407934e-05,1.98263450183e-06,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.229166666667,4.28298547118e-05,4.58694341744e-05,1.45051886974e-06,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.243055555556,2.46531244374e-05,3.11818899986e-05,9.86057941444e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.256944444444,3.63951289145e-05,3.71588301161e-05,1.17506538354e-06,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.270833333333,3.19629717488e-05,3.42791309699e-05,1.08400130076e-06,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.284722222222,3.40800521804e-05,2.9463549216e-05,9.31719234751e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.298611111111,2.69725136778e-05,2.75161173748e-05,8.7013603269e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.3125,1.61317829378e-05,2.10319461618e-05,6.65088534974e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.326388888889,2.73927798992e-05,2.80963975284e-05,8.88486102353e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.340277777778,2.23244777105e-05,2.34752378157e-05,7.42352201116e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.354166666667,1.81295865362e-05,1.93258116327e-05,6.11135823907e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.368055555556,8.82274231743e-06,1.06831621643e-05,3.37831250521e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.381944444444,1.38811991272e-05,1.4989083564e-05,4.73996441009e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.395833333333,1.26148719553e-05,1.2844755135e-05,4.06186822139e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.409722222222,1.11068638931e-05,1.13596539319e-05,3.5922379856e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.423611111111,9.74482110661e-06,9.81365507811e-06,3.10335022181e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.4375,5.30285067675e-06,5.70224513658e-06,1.80320824082e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.451388888889,9.17828172419e-06,9.13102521879e-06,2.88748370638e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.465277777778,8.88896877892e-06,9.29516870491e-06,2.9393904343e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.479166666667,8.11489302644e-06,8.77224019663e-06,2.77402592034e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.493055555556,4.31176467056e-06,5.15398296876e-06,1.6298325203e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.506944444444,7.76822559942e-06,9.08605884302e-06,2.87326408983e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.520833333333,7.39774151656e-06,9.09149257874e-06,2.87498238793e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.534722222222,6.89478156659e-06,8.75523228907e-06,2.76864754773e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.548611111111,6.52534376345e-06,8.4037217122e-06,2.65749014328e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.5625,3.43157976094e-06,4.77201402713e-06,1.5090433352e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.576388888889,6.04270898561e-06,8.25230191157e-06,2.60960699799e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.590277777778,5.69298199057e-06,7.9269738538e-06,2.50672923306e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.604166666667,5.22106886073e-06,7.38282544677e-06,2.33465439792e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.618055555556,2.63950892246e-06,4.00791371904e-06,1.26741360176e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.631944444444,4.84230450158e-06,7.2165030509e-06,2.28205863824e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.645833333333,4.60159813435e-06,6.74542049894e-06,2.13308925523e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.659722222222,4.23321414521e-06,6.26022394035e-06,1.97965663142e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.673611111111,4.1150886333e-06,6.16260747504e-06,1.94878759467e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.6875,2.13697656429e-06,3.28469484004e-06,1.03871171131e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.701388888889,3.69163736706e-06,5.43748917445e-06,1.71948505438e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.715277777778,3.50380093374e-06,5.25666163333e-06,1.66230236501e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.729166666667,3.41026136852e-06,5.08295438851e-06,1.60737131104e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.743055555556,1.62145235121e-06,2.43254343206e-06,7.6923777526e-08,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.756944444444,2.90788548652e-06,4.13002098903e-06,1.30602731096e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.770833333333,2.78215140641e-06,3.85080460497e-06,1.2177313376e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.784722222222,2.54059537602e-06,3.45775722733e-06,1.09343884343e-07,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.798611111111,2.34445537083e-06,3.0648794171e-06,9.69199971181e-08,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.8125,1.18122954025e-06,1.62442380409e-06,5.13687910632e-08,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.826388888889,2.1114571338e-06,2.75764760678e-06,8.72044742152e-08,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.840277777778,2.0520708561e-06,2.68043404717e-06,8.47627670693e-08,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.854166666667,1.92501782549e-06,2.49995918887e-06,7.90556509431e-08,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.868055555556,9.7409713334e-07,1.31760394243e-06,4.16662951209e-08,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.881944444444,1.8513239006e-06,2.44817184259e-06,7.74179912606e-08,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.895833333333,1.85450947841e-06,2.49684420437e-06,7.89571464839e-08,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.909722222222,1.81084480788e-06,2.44897513221e-06,7.74433935091e-08,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.923611111111,1.7859801148e-06,2.48497985914e-06,7.85819629452e-08,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.9375,9.33760359828e-07,1.37450050548e-06,4.34655224237e-08,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.951388888889,1.75598654139e-06,2.54074826879e-06,8.03455149049e-08,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.965277777778,1.72510584748e-06,2.55656013654e-06,8.08455300667e-08,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.979166666667,1.71747680394e-06,2.6155862095e-06,8.27120983856e-08,1000,radial_profile_bin,,,,,,,,
ResNet,128,256,1,fixed-val128,0.993055555556,1.25997792879e-06,1.91892031375e-06,6.06815883982e-08,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.00694444444444,0.0426920810962,0.0338456973976,0.00107029492773,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.0208333333333,0.0270929552005,0.0183650076697,0.000580752534827,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.0347222222222,0.00783278426927,0.00551453204089,0.000174384814792,1000,radial_profile_bin,,,,,,,,
ResNet,256,256,1,fixed-val128,0.0486111111111,0.00251967710227,0.0015916518804,5.03324518415e-05,1000,radial_profile_bin,,,,,,,,
